"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
">ASV3454"	"Bacteria"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellales"	"Entotheonellaceae"	NA
">ASV3455"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
">ASV3456"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3457"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV3458"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"
">ASV3459"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"
">ASV3460"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA
">ASV3461"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
">ASV3462"	"Bacteria"	"Spirochaetes"	"Leptospirae"	"Leptospirales"	"Leptospiraceae"	"Leptonema"
">ASV3463"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	NA
">ASV3464"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Shinella"
">ASV3465"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"Geobacteraceae"	"Geobacter"
">ASV3466"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA
">ASV3467"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV3468"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA
">ASV3469"	"Bacteria"	"Planctomycetes"	"Pla4_lineage"	NA	NA	NA
">ASV3470"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3471"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV3472"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Terrimonas"
">ASV3473"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV3474"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"
">ASV3475"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV3476"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
">ASV3477"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Lysinibacillus"
">ASV3478"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Nonomuraea"
">ASV3479"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
">ASV3480"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Candidatus_Solibacter"
">ASV3481"	"Bacteria"	"Rokubacteria"	"NC10"	"Rokubacteriales"	NA	NA
">ASV3482"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	"Aquicella"
">ASV3483"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Acidiferrobacterales"	"Acidiferrobacteraceae"	"Sulfurifustis"
">ASV3484"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
">ASV3485"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Holosporales"	"Holosporaceae"	NA
">ASV3486"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	NA
">ASV3487"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
">ASV3488"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3489"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
">ASV3490"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA
">ASV3491"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA
">ASV3492"	"Bacteria"	"Planctomycetes"	"Pla3_lineage"	NA	NA	NA
">ASV3493"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
">ASV3494"	"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
">ASV3495"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
">ASV3496"	"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
">ASV3497"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV3498"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"
">ASV3499"	"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA
">ASV3500"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"
">ASV3501"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3502"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
">ASV3503"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV3504"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"
">ASV3505"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rubellimicrobium"
">ASV3506"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV3507"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
">ASV3508"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
">ASV3509"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA
">ASV3510"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"
">ASV3511"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV3512"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA
">ASV3513"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	NA	NA
">ASV3514"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pirellula"
">ASV3515"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
">ASV3516"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3517"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
">ASV3518"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Ferruginibacter"
">ASV3519"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV3520"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Archangiaceae"	"Anaeromyxobacter"
">ASV3521"	NA	NA	NA	NA	NA	NA
">ASV3522"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
">ASV3523"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
">ASV3524"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV3525"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"IMCC26256"	NA	NA
">ASV3526"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
">ASV3527"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
">ASV3528"	"Bacteria"	NA	NA	NA	NA	NA
">ASV3529"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA
">ASV3530"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV3531"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Rhodocyclaceae"	"Georgfuchsia"
">ASV3532"	"Bacteria"	"FCPU426"	NA	NA	NA	NA
">ASV3533"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"SJA-28"	NA	NA
">ASV3534"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
">ASV3535"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Taibaiella"
">ASV3536"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"SC-I-84"	NA
">ASV3537"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"
">ASV3538"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"MND1"
">ASV3539"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
">ASV3540"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	NA
">ASV3541"	"Bacteria"	"Armatimonadetes"	NA	NA	NA	NA
">ASV3542"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
">ASV3543"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
">ASV3544"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
">ASV3545"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	NA	NA
">ASV3546"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA
">ASV3547"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
">ASV3548"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA
">ASV3549"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	NA
">ASV3550"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"
">ASV3551"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV3552"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Dinghuibacter"
">ASV3553"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	"Steroidobacter"
">ASV3554"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA
">ASV3555"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micropepsales"	"Micropepsaceae"	NA
">ASV3556"	"Bacteria"	"Rokubacteria"	"NC10"	"Rokubacteriales"	NA	NA
">ASV3557"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"
">ASV3558"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"
">ASV3559"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"ADurb.Bin063-1"
">ASV3560"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA
">ASV3561"	"Bacteria"	"Armatimonadetes"	NA	NA	NA	NA
">ASV3562"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
">ASV3563"	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Chloroplast"	NA	NA
">ASV3564"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pirellula"
">ASV3565"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"R7C24"	NA	NA
">ASV3566"	"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
">ASV3567"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	"Steroidobacter"
">ASV3568"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"C0119"	NA	NA
">ASV3569"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	NA
">ASV3570"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Hydrogenophaga"
">ASV3571"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV3572"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Terrimonas"
">ASV3573"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
">ASV3574"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Pla1_lineage"	NA	NA
">ASV3575"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
">ASV3576"	"Bacteria"	"Acidobacteria"	"Subgroup_15"	NA	NA	NA
">ASV3577"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV3578"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	"Steroidobacter"
">ASV3579"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA
">ASV3580"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA
">ASV3581"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"SC-I-84"	NA
">ASV3582"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"
">ASV3583"	"Eukaryota"	NA	NA	NA	NA	NA
">ASV3584"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA
">ASV3585"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	"Sandaracinus"
">ASV3586"	"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
">ASV3587"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV3588"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Hydrogenophilaceae"	"Thiobacillus"
">ASV3589"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA
">ASV3590"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV3591"	"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA
">ASV3592"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV3593"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	NA	NA
">ASV3594"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"SC-I-84"	NA
">ASV3595"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Asticcacaulis"
">ASV3596"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3597"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"JG36-GS-52"	NA	NA
">ASV3598"	"Eukaryota"	NA	NA	NA	NA	NA
">ASV3599"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Tahibacter"
">ASV3600"	"Bacteria"	"Cyanobacteria"	"Melainabacteria"	"Vampirovibrionales"	NA	NA
">ASV3601"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
">ASV3602"	"Bacteria"	"Acidobacteria"	"Subgroup_22"	NA	NA	NA
">ASV3603"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	NA	NA	NA
">ASV3604"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
">ASV3605"	"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
">ASV3606"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"OPB56"	NA	NA
">ASV3607"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
">ASV3608"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
">ASV3609"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
">ASV3610"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	NA
">ASV3611"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Aeromonadaceae"	"Aeromonas"
">ASV3612"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"SWB02"
">ASV3613"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
">ASV3614"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Parviterribacter"
">ASV3615"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV3616"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV3617"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
">ASV3618"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Arcticibacter"
">ASV3619"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
">ASV3620"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	"Steroidobacter"
">ASV3621"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Candidatus_Udaeobacter"
">ASV3622"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	NA
">ASV3623"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidetes_VC2.1_Bac22"	NA	NA
">ASV3624"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"Ellin6067"
">ASV3625"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	NA	NA	NA
">ASV3626"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"
">ASV3627"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
">ASV3628"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
">ASV3629"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Solimonadaceae"	"Polycyclovorans"
">ASV3630"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
">ASV3631"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV3632"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA
">ASV3633"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"RCP2-54"	NA	NA
">ASV3634"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Gallionellaceae"	"Sideroxydans"
">ASV3635"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA
">ASV3636"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Ktedonobacteraceae"	NA
">ASV3637"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
">ASV3638"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA
">ASV3639"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Prosthecobacter"
">ASV3640"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Tahibacter"
">ASV3641"	"Bacteria"	"Elusimicrobia"	"Lineage_IIa"	NA	NA	NA
">ASV3642"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
">ASV3643"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV3644"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
">ASV3645"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV3646"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
">ASV3647"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA
">ASV3648"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"
">ASV3649"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PLTA13"	NA	NA
">ASV3650"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA
">ASV3651"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylomonaceae"	"Methylobacter"
">ASV3652"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"SJA-28"	NA	NA
">ASV3653"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"
">ASV3654"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"KD3-93"	NA
">ASV3655"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
">ASV3656"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA
">ASV3657"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	NA	NA
">ASV3658"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae_(Subgroup_1)"	"Acidipila"
">ASV3659"	"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
">ASV3660"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Subgroup_2"	NA	NA
">ASV3661"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Hydrogenophilaceae"	"Thiobacillus"
">ASV3662"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA
">ASV3663"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	NA	NA	NA
">ASV3664"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV3665"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
">ASV3666"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA
">ASV3667"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
">ASV3668"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA
">ASV3669"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA
">ASV3670"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	NA
">ASV3671"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
">ASV3672"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Noviherbaspirillum"
">ASV3673"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
">ASV3674"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Nannocystis"
">ASV3675"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
">ASV3676"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Actinophytocola"
">ASV3677"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
">ASV3678"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"RBG-13-54-9"	NA	NA
">ASV3679"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA
">ASV3680"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
">ASV3681"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
