"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
">ASV1236"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1237"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
">ASV1238"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	"g__Chaetosphaeria"	"s__vermicularioides"
">ASV1239"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__brevicompactum"
">ASV1240"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1241"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV1242"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1243"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__scarabaeorum"
">ASV1244"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1245"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1246"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__bisporalis"
">ASV1247"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	NA
">ASV1248"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1249"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Helicodendron"	"s__luteoalbum"
">ASV1250"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1251"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Plectosphaerella"	"s__cucumerina"
">ASV1252"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	"g__Pyrenochaeta"	NA
">ASV1253"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Collembolispora"	NA
">ASV1254"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	"s__ferulica"
">ASV1255"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__scutellata"
">ASV1256"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1257"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1258"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1259"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__alpina"
">ASV1260"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__scutellata"
">ASV1261"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Cadophora"	"s__orchidicola"
">ASV1262"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__equina"
">ASV1263"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__sarnyensis"
">ASV1264"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1265"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1266"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1267"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1268"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__alpina"
">ASV1269"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	"s__ferulica"
">ASV1270"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__polysporum"
">ASV1271"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
">ASV1272"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1273"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1274"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1275"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Cadophora"	"s__orchidicola"
">ASV1276"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Endophoma"	"s__elongata"
">ASV1277"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1278"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1279"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Niessliaceae"	NA	NA
">ASV1280"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
">ASV1281"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1282"	"k__Fungi"	"p__Basidiobolomycota"	"c__Basidiobolomycetes"	"o__Basidiobolales"	"f__Basidiobolaceae"	"g__Basidiobolus"	"s__magnus"
">ASV1283"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1284"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1285"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1286"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Nadsonia"	"s__fulvescens"
">ASV1287"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1288"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV1289"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
">ASV1290"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	NA
">ASV1291"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
">ASV1292"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__canina"
">ASV1293"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1294"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
">ASV1295"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Plectosphaerella"	"s__oratosquillae"
">ASV1296"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1297"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1298"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	NA	NA
">ASV1299"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV1300"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__sarnyensis"
">ASV1301"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
">ASV1302"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1303"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1304"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__gracile"
">ASV1305"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Chaetomium"	"s__acropullum"
">ASV1306"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__gracile"
">ASV1307"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Slooffia"	"s__cresolica"
">ASV1308"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1309"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1310"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	"s__ferulica"
">ASV1311"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1312"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
">ASV1313"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	"g__Pyrenochaetopsis"	"s__leptospora"
">ASV1314"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	NA	NA
">ASV1315"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV1316"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1317"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Neoascochyta"	"s__paspali"
">ASV1318"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1319"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1320"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Stephanosporaceae"	NA	NA
">ASV1321"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	"s__luteus"
">ASV1322"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1323"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	NA
">ASV1324"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1325"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1326"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1327"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__glutinans"
">ASV1328"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Mrakiaceae"	"g__Mrakia"	"s__frigida"
">ASV1329"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__xylopini"
">ASV1330"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1331"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1332"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1333"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	"g__Powellomyces"	NA
">ASV1334"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1335"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1336"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cercophora"	NA
">ASV1337"	"k__Fungi"	"p__Ascomycota"	"c__Geoglossomycetes"	"o__Geoglossales"	NA	NA	NA
">ASV1338"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__equina"
">ASV1339"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	NA	NA
">ASV1340"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
">ASV1341"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1342"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1343"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1344"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__miniglutinans"
">ASV1345"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1346"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1347"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pseudeurotium"	"s__bakeri"
">ASV1348"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
">ASV1349"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1350"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Cylindrocarpon"	NA
">ASV1351"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	NA
">ASV1352"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__jensenii"
">ASV1353"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1354"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1355"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1356"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1357"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1358"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	NA
">ASV1359"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Corynesporascaceae"	"g__Corynespora"	"s__cassiicola"
">ASV1360"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1361"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
">ASV1362"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1363"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Polyporales"	"f__Ganodermataceae"	"g__Ganoderma"	NA
">ASV1364"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cladorrhinum"	"s__bulbillosum"
">ASV1365"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	NA	NA
">ASV1366"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
">ASV1367"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusicolla"	NA
">ASV1368"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1369"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1370"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__decumbens"
">ASV1371"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
">ASV1372"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	NA	NA	NA
">ASV1373"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Piskurozymaceae"	"g__Solicoccozyma"	"s__terrea"
">ASV1374"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1375"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1376"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Piskurozymaceae"	"g__Solicoccozyma"	NA
">ASV1377"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__pseudomerdarium"
">ASV1378"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1379"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1380"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
">ASV1381"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Operculomyces"	"s__laminatus"
">ASV1382"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1383"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1384"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariales_fam_Incertae_sedis"	"g__Ramophialophora"	NA
">ASV1385"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1386"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Collembolispora"	NA
">ASV1387"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
">ASV1388"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporaceae"	"g__Drechslera"	NA
">ASV1389"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1390"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Dactylonectria"	"s__estremocensis"
">ASV1391"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Gymnostellatospora"	"s__japonica"
">ASV1392"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1393"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__aurantiogriseum"
">ASV1394"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV1395"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	NA	NA	NA
">ASV1396"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Scytalidium"	"s__lignicola"
">ASV1397"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1398"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
">ASV1399"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	NA
">ASV1400"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Tremellaceae"	"g__Cryptococcus"	NA
">ASV1401"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1402"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	"s__stercoraria"
">ASV1403"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__alpina"
">ASV1404"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1405"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	"g__Tetragoniomyces"	"s__uliginosus"
">ASV1406"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cercophora"	"s__mirabilis"
">ASV1407"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
">ASV1408"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
">ASV1409"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1410"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
">ASV1411"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Agaricaceae"	"g__Coprinus"	"s__cordisporus"
">ASV1412"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporaceae"	"g__Alternaria"	NA
">ASV1413"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
">ASV1414"	"k__Fungi"	NA	NA	NA	NA	NA	NA
